x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89645.9342796623,43147.55029469803,0.0,0.0,0.0,0.8569550878024965,0.5153910917831386,8.333333333333334
89644.54171233685,43150.345643123685,0.0,0.0,0.0,0.8638859355441054,0.503687492766185,8.333333333333334
89642.90667651092,43152.899066008824,0.0,0.0,0.0,0.8909847974512576,0.45403313833985887,8.333333333333334
89641.22122024538,43154.916828388115,0.0,0.0,0.0,0.9174248276941718,0.3979091423055259,8.333333333333334
89639.32100763568,43156.73013420413,0.0,0.0,0.0,0.9113919432357682,0.4115394583814901,8.333333333333334
89637.51609751872,43159.1199318423,0.0,0.0,0.0,0.8979006814458388,0.44019809888174016,8.333333333333334
89635.6593000219,43161.456404819735,0.0,0.0,0.0,0.9027699215949184,0.43012378295498244,8.333333333333334
89633.75724985957,43163.75358611626,0.0,0.0,0.0,0.9062001384850482,0.42284903808531893,8.333333333333334
89631.82083516441,43166.0356434242,0.0,0.0,0.0,0.9049419586657489,0.42553501788477777,8.333333333333334
89629.93065186264,43168.3740670695,0.0,0.0,0.0,0.8974078845152204,0.4412018685476262,8.333333333333334
89628.16782934111,43170.77252569688,0.0,0.0,0.0,0.8997086798453312,0.4364908835370693,8.333333333333334
89626.30213802899,43172.97853343633,0.0,0.0,0.0,0.9157339013248851,0.40178529336488367,8.333333333333334
89624.1003053217,43175.19277541649,0.0,0.0,0.0,0.9309580733698491,0.3651260955170125,8.333333333333334
89621.85995115046,43177.096464977556,0.0,0.0,0.0,0.8934852152761803,0.44909260746852403,8.333333333333334
89620.55311723318,43179.9640146682,0.0,0.0,0.0,0.7707305733176092,0.6371611910290124,8.333333333333334
89620.7814735013,43182.72916808865,0.0,0.0,0.0,0.628183688464436,0.7780650702526213,8.333333333333334
89621.72699916249,43185.40837858009,0.0,0.0,0.0,0.46396728624352307,0.8858523337982582,8.333333333333334
89623.92215514368,43187.262658855805,0.0,0.0,0.0,0.24453377014587735,0.9696407764003344,8.333333333333334
89626.73942929856,43188.10826078679,0.0,0.0,0.0,0.04354721439964417,0.9990513701096813,8.333333333333334
89629.67910472403,43187.76548854187,0.0,0.0,0.0,-0.1491155852476464,0.9888197723732328,8.333333333333334
89632.21027861862,43186.41983872681,0.0,0.0,0.0,-0.2680977313526539,0.9633917201448019,8.333333333333334
89634.7803840488,43184.68793244705,0.0,0.0,0.0,-0.28114266175329605,0.9596659855086414,8.333333333333334
89637.36979851671,43183.112973089614,0.0,0.0,0.0,-0.2267429907531024,0.9739546273540357,8.333333333333334
89640.02463342428,43182.10621534871,0.0,0.0,0.0,-0.10381024292084595,0.9945971211825997,8.333333333333334
89642.88768485667,43181.94843712811,0.0,0.0,0.0,0.025186208429362734,0.999682777137304,8.333333333333334
89645.83466756399,43182.39915962571,0.0,0.0,0.0,0.11856676057420619,0.9929460827693208,8.333333333333334
89648.66557322178,43183.34826101329,0.0,0.0,0.0,0.19277533306468728,0.9812429214836654,8.333333333333334
89651.35668567594,43184.6559806876,0.0,0.0,0.0,0.2206454147205481,0.9753540900425841,8.333333333333334
89654.07266211374,43185.92660215892,0.0,0.0,0.0,0.19919399974936505,0.9799600759540411,8.333333333333334
89656.79129547848,43186.96055919136,0.0,0.0,0.0,0.12378324043026225,0.9923092811158142,8.333333333333334
89659.59037461154,43187.324949052236,0.0,0.0,0.0,-0.02777578330163202,0.9996141785018762,8.333333333333334
89662.37648664636,43186.64993348772,0.0,0.0,0.0,-0.23852190699017223,0.9711371169334285,8.333333333333334
89663.79108941741,43185.12899565716,0.0,0.0,0.0,-0.5208502299810811,0.8536480761582346,8.333333333333334
89664.74626621259,43182.04307410473,0.0,0.0,0.0,-0.647829736823062,0.7617851613727864,8.333333333333334
89664.75460199415,43179.208674217945,0.0,0.0,0.0,-0.797324243160585,0.6035512002045893,8.333333333333334
89663.25820105552,43176.76703326074,0.0,0.0,0.0,-0.9364036441726068,0.3509247998934558,8.333333333333334
89660.31696451762,43175.339142595134,0.0,0.0,0.0,-0.986275802441424,0.16510615227339406,8.333333333333334
89657.31699040145,43174.7205213665,0.0,0.0,0.0,-0.9961508899905441,0.08765503049481496,8.333333333333334
89654.35855427716,43174.28235453447,0.0,0.0,0.0,-0.9987050992290422,0.0508736156952605,8.333333333333334
89651.55118727444,43174.13157800314,0.0,0.0,0.0,-0.9945974811344339,0.1038067941949816,8.333333333333334
89648.7099813138,43173.09027840862,0.0,0.0,0.0,-0.9708231600766246,0.23979656348420963,8.333333333333334
89646.58021327532,43171.51632537415,0.0,0.0,0.0,-0.9095019891894528,0.41569956899235344,8.333333333333334
89645.72781253027,43169.64431794025,0.0,0.0,0.0,-0.7354148958589463,0.6776170975918296,8.333333333333334
89646.19656753994,43166.834514581555,0.0,0.0,0.0,-0.5689831306560693,0.8223491940950743,8.333333333333334
89647.63316142985,43164.586294334964,0.0,0.0,0.0,-0.4461270668281242,0.8949696309056159,8.333333333333334
89649.3000597552,43162.71739577208,0.0,0.0,0.0,-0.3020865849618287,0.9532804913487425,8.333333333333334
89651.95722271917,43161.539852299735,0.0,0.0,0.0,-0.19997728775689588,0.9798005329562726,8.333333333333334
89654.63379082813,43160.44552799588,0.0,0.0,0.0,-0.12271743966648753,0.992441650678619,8.333333333333334
89657.4210694263,43160.167639767824,0.0,0.0,0.0,0.047676997777262003,0.9988628053356211,8.333333333333334
89660.09670401273,43160.968222488285,0.0,0.0,0.0,0.24563145437621528,0.9693632903205203,8.333333333333334
89661.97082050004,43162.63161367252,0.0,0.0,0.0,0.4578585319953725,0.8890250641455743,8.333333333333334
89663.20094648338,43165.319891367384,0.0,0.0,0.0,0.5266021417396783,0.850111865765432,8.333333333333334
89664.7117924254,43168.1417483217,0.0,0.0,0.0,0.46287347897684566,0.8864243580023462,8.333333333333334
89666.95569690558,43170.711292410844,0.0,0.0,0.0,0.26014095097594425,0.9655706528397243,8.333333333333334
89670.32043810858,43171.40040601786,0.0,0.0,0.0,-0.07008013918311144,0.9975413646020278,8.333333333333334
89673.36537024651,43169.80622966877,0.0,0.0,0.0,-0.284588617058239,0.9586497374124081,8.333333333333334
89675.75907552712,43167.85925941229,0.0,0.0,0.0,-0.3854426119552856,0.9227318098391791,8.333333333333334
89677.64268133053,43165.47748182232,0.0,0.0,0.0,-0.4783724679923411,0.8781570371334028,8.333333333333334
89679.03670997627,43162.781482669205,0.0,0.0,0.0,-0.5664002353535282,0.8241303133555201,8.333333333333334
89679.79734321705,43159.86464004921,0.0,0.0,0.0,-0.6630580114025085,0.7485680152898272,8.333333333333334
89679.75581859554,43156.8676272847,0.0,0.0,0.0,-0.7633261722172774,0.6460132775788121,8.333333333333334
89678.82317719914,43154.05360881994,0.0,0.0,0.0,-0.8514855441977417,0.524378077366203,8.333333333333334
89677.10868796748,43151.61518451426,0.0,0.0,0.0,-0.9169801463872481,0.3989328403774512,8.333333333333334
89674.7877524452,43149.72266670975,0.0,0.0,0.0,-0.9601522945976964,0.2794773178252192,8.333333333333334
89672.10219965188,43148.43085379881,0.0,0.0,0.0,-0.9831502048071142,0.182799548105922,8.333333333333334
89669.31095101625,43147.61310690327,0.0,0.0,0.0,-0.9943994467089953,0.10568699250543608,8.333333333333334
89666.34282603316,43147.19262875263,0.0,0.0,0.0,-0.9970718817363303,0.0764700114474518,8.333333333333334
89663.30720548023,43146.686748496824,0.0,0.0,0.0,-0.9966306632878489,0.08202024746623518,8.333333333333334
89660.17551842668,43146.17059822376,0.0,0.0,0.0,-0.9723872456577661,0.23337318715332983,8.333333333333334
89658.01980411206,43143.99367158063,0.0,0.0,0.0,-0.8790070071952927,0.47680885195387746,8.333333333333334
89656.75304673912,43140.90962946866,0.0,0.0,0.0,-0.8161161992530067,0.577887834546486,8.333333333333334
89655.8954548028,43137.95982899641,0.0,0.0,0.0,-0.7635015232109537,0.6458060266477494,8.333333333333334
89655.70376290363,43134.67128494976,0.0,0.0,0.0,-0.7037333578470061,0.7104641870308296,8.333333333333334
89655.95185135452,43132.0352945793,0.0,0.0,0.0,-0.6989534405334897,0.7151671748384412,8.333333333333334
89655.82628911246,43129.32877541647,0.0,0.0,0.0,-0.749759851350242,0.6617100311339273,8.333333333333334
89655.13999938544,43125.5534792451,0.0,0.0,0.0,-0.8134606749537305,0.5816199191085369,8.333333333333334
89653.8796270608,43123.633597299115,0.0,0.0,0.0,-0.923107344908448,0.3845423640849934,8.333333333333334
89651.65130498825,43122.036581108514,0.0,0.0,0.0,-0.983863081219447,0.1789229929700926,8.333333333333334
89648.68562333353,43121.67984414438,0.0,0.0,0.0,-0.9995959233375598,0.028425165732696562,8.333333333333334
89645.3089908258,43121.67558077172,0.0,0.0,0.0,0.9993496631721275,0.03605898941672415,8.333333333333334
89638.72630662762,43122.39949428531,0.0,0.0,0.0,0.9941497367282713,0.1080106520816753,8.333333333333334
